location
"(29.140513, -98.20455199999999)"
"(34.708172, -118.0604825)"
"(35.5231086, -97.9501135)"
"(39.874783, -105.002975)"
"(39.7868003, -85.86703469999999)"
"(35.17409749999999, -101.8529322)"
"(33.5688484, -112.4466782)"
"(33.1803761, -87.5216949)"
"(44.5019576, -87.8422154)"
"(35.1429618, -85.2520213)"
"(32.5243844, -84.9344788)"
"(33.997247, -117.043236)"
"(38.0829205, -78.58715409999999)"
"(38.3355938, -122.6828597)"
"(29.6656951, -84.8575669)"
"(37.2411126, -79.9239863)"
"(37.8456896, -122.2331933)"
"(38.8903427, -87.0677532)"
"(37.704661, -77.4141508)"
"(40.826344, -82.87661299999999)"
"(32.7756596, -97.04457210000001)"
"(36.8097008, -76.3788376)"
"(29.5398281, -95.3746939)"
"(29.6856187, -95.0980841)"
"(39.2648257, -76.7014485)"
"(37.98207, -122.093217)"
"(29.9301764, -95.61561069999999)"
"(32.2824192, -83.47243)"
"(29.5592458, -98.5087525)"
"(40.338088, -82.856371)"
"(36.9002163, -76.1379068)"
"(33.1684879, -96.50037329999999)"
"(38.4529338, -82.82864479999999)"
"(42.3189765, -89.0462471)"
"(43.18505690000001, -95.8460372)"
"(34.9243374, -82.350042)"
"(43.6353889, -116.3687924)"
"(38.79881659999999, -77.1570328)"
"(37.7087119, -121.9193213)"
"(40.1287591, -86.22956580000002)"
"(35.8166959, -78.3446862)"
"(33.698614, -84.497925)"
"(35.0797794, -106.7308837)"
"(40.699064, -73.822513)"
"(34.542033, -80.590672)"
