location
"(37.964477, -121.302922)"
"(47.5174555, -122.3937402)"
"(43.088197, -89.3140032)"
"(39.11226, -90.33061099999999)"
"(25.540405, -80.37880899999999)"
"(40.629919, -96.859849)"
"(43.23595599999999, -85.322494)"
"(40.26996, -75.592902)"
"(41.4727707, -81.56167789999999)"
"(46.87153780000001, -96.8719881)"
"(33.6719509, -84.17197159999999)"
"(41.0427766, -74.0510112)"
"(42.2505059, -71.1581037)"
"(47.6006897, -122.3018222)"
"(39.8402486, -84.8990269)"
"(38.7999071, -83.5588348)"
"(32.19871, -81.35327590000001)"
"(46.6340266, -91.97412229999999)"
"(34.1521699, -118.6209339)"
"(41.9192796, -87.7183022)"
"(39.977685, -86.154308)"
"(25.7665038, -80.2819797)"
"(38.9343852, -77.3871358)"
"(30.4456482, -86.6470573)"
"(40.6818217, -73.9253957)"
"(41.5355413, -87.5849569)"
"(35.9845178, -115.0962457)"
"(34.0739347, -118.0624491)"
"(37.139952, -93.33822479999999)"
"(33.6095116, -114.6506738)"
"(29.9884218, -90.1277277)"
"(40.73258080000001, -73.0916683)"
"(33.1638576, -117.2534427)"
"(32.7835587, -97.3890472)"
"(34.0390661, -118.7056781)"
"(28.0111406, -82.175166)"
"(40.9891234, -74.1548471)"
"(25.9765012, -80.24518859999999)"
"(30.12612099999999, -85.604314)"
"(41.5632266, -87.1728656)"
"(41.9400646, -87.6961403)"
"(42.2663716, -72.28202739999999)"
"(33.5659499, -112.1599974)"
"(31.68208409999999, -106.2481921)"
"(43.0736362, -85.63124189999999)"
