location
"(41.8876107, -87.6382953)"
"(39.0813462, -77.0912731)"
"(33.10920840000001, -117.3034381)"
"(39.1564227, -77.1708376)"
"(40.7925231, -74.2267481)"
"(34.009455, -118.4154177)"
"(47.6694498, -122.2998808)"
"(30.276635, -81.740757)"
"(42.3668203, -87.85656759999999)"
"(28.2485505, -81.64757929999999)"
"(34.3655851, -93.5439619)"
"(42.103148, -78.470056)"
"(36.2003772, -75.859591)"
"(34.729655, -79.451639)"
"(40.37136599999999, -74.1336762)"
"(42.3300398, -88.25855179999999)"
"(39.3759552, -97.1180414)"
"(37.1260155, -121.6449708)"
"(33.4409821, -82.110959)"
"(36.104966, -79.901748)"
"(33.1919063, -96.8817219)"
"(41.553633, -88.254465)"
"(40.6561276, -74.35679999999999)"
"(37.7177205, -122.0334678)"
"(39.7190835, -104.6870476)"
"(35.1846023, -80.8372383)"
"(28.7778111, -81.37158409999999)"
"(34.0434826, -83.7628824)"
"(32.9014264, -96.7252611)"
"(34.5652659, -92.58408999999999)"
"(33.817294, -79.4743215)"
"(42.67048399999999, -82.860486)"
"(29.6475272, -98.4956945)"
"(28.8163554, -81.29942919999999)"
"(30.691014, -94.92333839999999)"
"(41.891543, -71.3552677)"
"(41.6795392, -70.90837979999999)"
"(29.8687129, -95.46289399999999)"
"(40.696274, -73.844684)"
"(25.5562478, -80.3356014)"
"(25.9236665, -80.3478329)"
"(31.3430559, -94.71576950000001)"
"(33.1378992, -111.5351621)"
"(40.8072479, -73.9159093)"
"(32.9418269, -96.6170964)"
